,Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
174,Turkiye,TUR,139197.9,143796.1,149797.2,155579.5,153823.1,168150.5,185337.7,193428.4,193687.6,192651.4,216396.5,197771.1,208107.6,219158.6,224601.2,235003.0,261083.6,288967.8,287195.0,287827.2,297114.0,317721.2,328877.8,318168.6,340641.5,351593.8,374589.0,415898.2,411731.9,396842.9
175,Tuvalu,TUV,6.4,6.7,7.3,7.6,8.3,8.9,6.9,7.9,10.9,7.6,8.0,9.9,9.2,8.6,9.1,9.7,12.2,14.2,9.6,10.7,9.9,10.2,9.8,8.8,10.1,8.0,9.1,10.5,11.0,11.0
176,Tanzania,TZA,1892.2,1865.7,1859.5,1915.9,1910.0,2734.8,3070.5,2887.3,2692.6,2516.6,2946.4,3128.3,3565.8,3763.2,5075.3,5660.0,6052.1,5909.7,6079.3,5925.4,6913.0,8187.4,9867.3,10806.7,10713.4,11688.0,11196.4,11834.7,12004.4,12454.0
177,Uganda,UGA,785.735,806.39,815.06,813.92,725.72,952.5,1048.41,1110.09,1263.27,1290.6,1297.6,1303.9,1486.2,1567.2,1629.6,2024.0,2399.5,2868.2,2971.8,3357.3,3332.0,3744.2,3777.1,3694.3,4112.2,4715.2,4948.1,5172.4,5862.9,5862.1
178,Ukraine,UKR,688618.9,651932.0,574642.6,499314.9,415669.9,399250.1,346111.3,328244.8,309288.0,305725.1,297376.8,300552.9,303940.8,330228.5,307135.6,295405.2,303989.4,312141.5,301195.3,251616.6,268924.6,283342.4,277110.2,270268.6,237728.6,191067.7,201655.3,174938.3,185623.7,174731.8
179,Uruguay,URY,3848.7,4371.7,4768.6,4490.1,4266.2,4687.9,5450.5,5558.4,5777.4,6783.2,5458.5,4946.3,4530.6,4486.1,5459.9,5415.8,6332.1,5854.7,7750.1,7665.9,6283.8,7605.9,8517.7,7357.6,6500.4,6640.6,6524.3,6103.8,6544.1,6490.1
180,United States,USA,4844519.0,4807499.0,4879628.0,4995211.0,5066805.0,5117038.0,5273488.0,5543351.0,5590538.0,5609019.0,5775808.0,5748263.0,5593026.0,5658993.0,5738287.0,5753494.0,5653082.0,5736320.0,5558380.0,5156427.0,5392112.0,5173595.0,4956058.0,5092102.0,5107214.0,4990709.0,4894503.0,4819370.0,4975307.0,4817719.0
181,Uzbekistan,UZB,117767.7,118584.8,113076.8,114593.0,108876.6,98154.7,99600.4,100732.4,116264.4,116489.7,123807.0,125697.9,129891.5,121908.3,124841.0,119191.1,127357.1,122580.7,128884.3,116532.6,126240.6,128633.8,113140.3,111856.6,104872.6,99174.3,105232.9,109531.4,112474.5,116707.2
182,St. Vincent and the Grenadines,VCT,80.6,87.0,117.3,125.0,136.6,151.3,147.9,156.3,193.8,189.0,163.7,204.5,228.4,234.2,245.7,247.9,251.0,269.8,254.9,885.8,246.0,265.0,357.1,226.6,267.9,246.9,255.7,225.6,252.9,256.1
183,"Venezuela, RB",VEN,101630.8,100993.7,103108.6,107388.5,106529.5,114037.2,121836.0,127590.8,129301.2,125459.6,131517.7,135801.2,140748.2,135770.8,139607.3,147375.0,147532.8,142389.2,151112.9,152587.1,164102.4,160040.6,181131.2,180425.3,179239.1,163129.7,151065.4,140822.4,132127.8,112341.6
184,Vietnam,VNM,19327.9,19796.6,20812.9,24244.9,26682.4,31401.0,35033.5,40843.0,45473.9,46412.8,51207.7,56722.4,66495.9,70903.8,85051.8,92368.7,94869.8,105137.5,117585.1,132290.0,151413.5,155973.4,155522.9,164297.5,180871.8,220654.1,223715.9,230446.8,285602.1,336491.8
185,Vanuatu,VUT,66.9,66.9,63.7,63.7,63.6,66.8,85.6,89.1,82.8,89.4,89.4,93.1,83.0,87.2,66.5,70.9,68.1,112.3,101.0,126.8,126.5,133.6,120.1,112.2,160.4,137.8,181.3,169.5,210.2,210.8
186,Samoa,WSM,89.0,97.8,103.0,112.5,103.4,116.6,131.5,129.1,146.1,145.1,148.8,162.8,170.5,169.5,188.5,206.1,196.0,199.1,169.5,175.5,191.4,195.1,197.4,197.3,209.3,238.2,295.7,306.8,294.5,295.4
187,"Yemen, Rep.",YEM,6642.3,8498.5,9130.0,8552.4,9339.6,10531.7,10799.1,11640.7,12455.4,14059.0,15030.6,16065.3,16093.7,18699.7,19628.8,21105.7,21918.6,23270.3,24216.3,26568.8,25432.0,22950.2,21012.5,27825.1,27430.0,13552.2,10852.1,10013.8,9719.7,11095.0
188,Zambia,ZMB,2740.8,2876.2,2848.0,2514.4,2143.8,2129.5,1761.9,2285.5,2173.0,1764.0,1807.2,1835.28,1922.95,2084.2,2106.2,2293.1,2177.5,1981.6,2185.9,2485.2,2656.9,3050.7,4030.3,4238.6,4686.0,4956.6,5315.3,6810.7,7731.0,6803.9
189,Zimbabwe,ZWE,16535.5,18301.0,18469.6,17075.6,15960.5,15483.6,14862.0,13826.1,14073.1,15818.1,13696.1,13897.3,12485.7,10177.6,9767.7,10513.1,9829.3,9764.7,7601.5,7754.3,9603.5,11409.6,12014.3,12284.0,12077.9,12432.8,11017.1,10335.5,12382.2,11759.9
